,"('Close', 'HKD', 'Hang Seng')","('High', 'HKD', 'Hang Seng')","('Low', 'HKD', 'Hang Seng')","('Open', 'HKD', 'Hang Seng')","('Intraday_OC', 'HKD', 'Hang Seng')","('Intraday_HL', 'HKD', 'Hang Seng')","('Prev_close_open', 'HKD', 'Hang Seng')","('Open_Ret', 'HKD', 'Hang Seng')","('High_Ret', 'HKD', 'Hang Seng')","('Low_Ret', 'HKD', 'Hang Seng')","('Close_Ret', 'HKD', 'Hang Seng')","('Open_Ret_MA_3', 'HKD', 'Hang Seng')","('Open_Ret_MA_15', 'HKD', 'Hang Seng')","('Open_Ret_MA_45', 'HKD', 'Hang Seng')","('High_Ret_MA_3', 'HKD', 'Hang Seng')","('High_Ret_MA_15', 'HKD', 'Hang Seng')","('High_Ret_MA_45', 'HKD', 'Hang Seng')","('Low_Ret_MA_3', 'HKD', 'Hang Seng')","('Low_Ret_MA_15', 'HKD', 'Hang Seng')","('Low_Ret_MA_45', 'HKD', 'Hang Seng')","('Close_Ret_MA_3', 'HKD', 'Hang Seng')","('Close_Ret_MA_15', 'HKD', 'Hang Seng')","('Close_Ret_MA_45', 'HKD', 'Hang Seng')","('Open_MTD', 'HKD', 'Hang Seng')","('High_MTD', 'HKD', 'Hang Seng')","('Low_MTD', 'HKD', 'Hang Seng')","('Close_MTD', 'HKD', 'Hang Seng')","('Open_YTD', 'HKD', 'Hang Seng')","('High_YTD', 'HKD', 'Hang Seng')","('Low_YTD', 'HKD', 'Hang Seng')","('Close_YTD', 'HKD', 'Hang Seng')",Target
107,3.300841455830806,3.3401460545039545,3.342256278676079,3.359946551330744,-0.6219550337207734,-0.4711855223931483,-0.6869365687210124,-0.3554352314091311,-0.43954966471532314,-0.250199248293031,-0.9385362101786349,-0.14951419815442593,0.3424607548126932,-0.2510199264076415,-0.16651670576551958,0.1512872586874736,-0.21912167413341865,-0.2557068273684264,0.18859013341360953,-0.2251714239455318,-0.4963212483168007,0.0016096995457310836,-0.23008632885878014,-0.034497566843397096,-0.10712244616847744,-0.06969333935136142,-0.23486504619616996,-0.03768163474738121,-0.11388897907602545,-0.06844992898962418,-0.15034283762337478,-1.310426845963858
108,3.1209617620460626,3.141883672310762,3.13629890820258,3.1340645254356416,-0.16296973855907612,-0.35462362770285744,-1.653388030823077,-1.6310291921781241,-1.598103922544076,-1.5044626941169061,-1.3103257338393886,-0.9491995915155972,-0.312876886574577,-0.2818605560502182,-0.9157457850978239,-0.3093301819205888,-0.27719786432035,-0.9629220933357335,-0.3454568959633415,-0.12529402513052654,-0.9342646653204892,-0.426276483111156,-0.07747321681411205,-0.481340094822225,-0.510114212818091,-0.47319742414370025,-0.5980961684748917,-0.20734908571793373,-0.2617666273264946,-0.22241838984831552,-0.28414208473973285,1.2411725079051712
109,3.2941052705659994,3.2646611245638923,3.2137011055128575,3.2032749898201294,0.8894385089715523,0.20860237342501797,0.8317722318964399,0.483297685376128,0.9722057472344717,0.547693347136128,1.2412845910687669,-0.8297539068896794,-0.38709374117516476,-0.04249187776930118,-0.5686713424555868,-0.2992832097886528,0.03568454982028365,-0.6604885020118313,-0.48025711971966556,0.05328098150884114,-0.5693743403415737,-0.3157673670294946,0.08101843832325631,-0.34442712556049515,-0.2605545039066216,-0.32155389366553927,-0.24846742722168516,-0.15536281976307736,-0.17019080393259775,-0.16455448743226794,-0.15535338938663096,0.054234469120893455
110,3.304344103974116,3.2846263719732076,3.3041249012298897,3.3185907687169203,-0.173610892462372,-0.6849861410619268,0.24678430712134278,0.8135798465571725,0.1396368826957744,0.6390683335824632,0.05434144884078258,-0.18463029480244716,-0.504228996966817,0.10507030479047108,-0.25971171863287495,-0.5893135108399596,0.05609795860566771,-0.1740549456314803,-0.554619220738902,0.157980214127265,-0.008717469624954054,-0.5330951707882752,0.08413304057721137,-0.026983594347962946,0.00011951117904232463,-0.009411555656475824,0.0042252447569908844,-0.06874532913020948,-0.1552993565436937,-0.0969559711978442,-0.14773747581388935,1.5046605717249013
111,3.5167189536430192,3.4659682699821053,3.4637687726880855,3.439529556642948,0.7357317574938742,-0.42898881460984145,1.346089202009411,0.8463426496000728,1.4292868304259057,1.134973743748613,1.5047737878006262,1.1825129535391425,-0.5433308985358359,0.2996096745889383,1.3552109904370078,-0.49361871613102937,0.25045246233986757,1.2697292195384688,-0.5568727016964111,0.34896587715309174,1.580909282695472,-0.46108340725913993,0.29148193286977375,0.2131010451465643,0.37182605439742017,0.3050448227397355,0.43691687083447356,0.022095789323395346,-0.020042162969263085,0.022389702702685595,0.010232522879534007,0.2640737648522435
112,3.556862749350328,3.539886721738813,3.5280694844848197,3.512053354951309,0.41104580246318817,-0.31687028300760645,-0.040918440944540176,0.49493654908127105,0.562414981928748,0.4397499439132838,0.26418164681218065,1.1889358867720616,-0.46904790379171507,0.3988622274506326,1.136613370618651,-0.34477513407924665,0.328885568300376,1.2106836694839544,-0.2472167461271631,0.4237935925820608,1.0291600574828421,-0.1029810919626875,0.3264912576109479,0.3570734651635989,0.5233408035217126,0.43170028890459017,0.5187056714791732,0.07657080983430754,0.03509127529158904,0.07045926974318781,0.04009253391812547,0.4708691854150392
113,3.6265162505435358,3.600147835553765,3.639600294732656,3.5761153435554807,0.4635087686978756,-0.9524301461408653,0.19240430172616585,0.43240201182385885,0.45209014389313,0.7731366261125249,0.47097795652736096,0.9785820374286115,0.05166081152629104,0.31998737761904145,1.3032875492113996,0.03030481304824065,0.365866917070184,1.284019657056669,0.1913293941180604,0.6527154000284026,1.2644258210982258,0.05197830523657759,0.707252930278015,0.4842477134183643,0.6468613498079656,0.6513866091484175,0.660617422047871,0.12468988556644213,0.08003813658384114,0.15383685002935452,0.09190264000948856,0.7269341606935419
114,3.7331220589197165,3.679399872546029,3.7270178124836466,3.703193667852488,0.2586432135629113,-1.055761201269558,0.748140534949383,0.8723890842243655,0.5980836357872283,0.5964771879569281,0.7270440328011506,0.9929558212262078,-0.023205147877349282,0.5695312332440005,0.8598928821845018,0.022261861314403372,0.5316583190760847,0.9894595043297773,0.252028398783879,0.7240474823537609,0.8252583902066403,0.36588934697206127,0.743374423659231,0.7365204060724093,0.8093086443210301,0.8235760943399058,0.877815647956015,0.22014261258906576,0.1391497275968824,0.21918794977035386,0.17119884403812607,-1.638024777617896
115,3.499996226553047,3.6433372769415255,3.518815193850894,3.690860002789855,-1.893497812836901,1.0692033513700334,-0.4003070908143389,-0.1050610615393514,-0.2998511693498619,-1.4768597315513174,-1.6379250740569304,0.6618457841506706,0.23589688655844718,0.6714339130343137,0.39992807995471813,0.16017474189408978,0.5746913325287534,-0.05893501676923605,-0.07943348244793573,0.484576658596661,-0.2488207697018925,-0.12223876289103723,0.42066503007502365,0.7120359244516796,0.7353891425466811,0.41347177383044786,0.40284605694906866,0.21087838935567954,0.11225177666534697,0.06354099883125819,-0.0022062813417387285,0.29421690385416976
116,3.544353291695647,3.516830514696921,3.52910381228852,3.5150139384954544,0.25807653143004533,-0.6128111664673505,0.15148092603982327,-1.2425678070809294,-1.0039006545309979,0.053669957142377406,0.29432491541970385,-0.26249009489442493,-0.2184768054020524,0.31936268049867,-0.37675150865312496,-0.3067694948926292,0.18865728959896935,-0.45248667390506647,-0.3028621332215918,0.35481964191806864,-0.34857298018853866,-0.1825803644870579,0.2881611852890249,0.36295074113997183,0.47608121754975696,0.4337376422477233,0.49321895503233215,0.07879460192812297,0.017894378748659526,0.07123250674652011,0.030787670312824315,0.09728346219867937
117,3.560903619537269,3.562535560459563,3.548613084683528,3.5206117510689943,0.3660905788055465,-0.2931467763125118,-0.22664455052447813,0.020119692042679334,0.3386411817487784,0.1191371173491927,0.0973906270150989,-0.7328168846156842,-0.19348962400909436,0.27863711010041464,-0.5151477531129712,-0.12164852350854785,0.10306627237244131,-0.7135939411449937,-0.062221413562117175,0.25819190413515136,-0.7041248499654429,0.05835226127516315,0.07508569462647997,0.3740633778442377,0.5697653840584568,0.4721657703458676,0.5269385234137626,0.08299930385869825,0.05198432867155317,0.08581713965490508,0.043098239439029566,-1.137201535314951
118,3.401997766015232,3.4705081169424488,3.4406771942412355,3.504032483221779,-1.0407559600479572,-0.08517661514200286,-0.5488393467083055,-0.13618124249552854,-0.7401994208833313,-0.7853815230784249,-1.1370996783785432,-0.7499906267903219,-0.2076965611131967,0.0038689745541983047,-0.7500458714358123,-0.18481663337388773,-0.09372144423067175,-0.33535210374708435,-0.04250597921120518,-0.11358776196607527,-0.42131941410361556,-0.01047514335609344,-0.17158635141357445,0.34115063237653687,0.38113163043306947,0.25956049525805,0.2031844053490582,0.07054606813333093,-0.016656034524288887,0.005127029441296529,-0.07510011367287833,-0.8726715626385803
119,3.2821676738326735,3.3672927434509092,3.298436098309534,3.375404576899539,-0.9622285524714211,0.4200679906021965,-0.25809805384711354,-0.9269533535735967,-0.8334353523263002,-1.037243330011729,-0.8725685683101772,-0.5758180775125126,-0.08591692757309624,-0.28514642883029706,-0.6591133456729061,-0.0665990866881076,-0.23847190434932444,-0.9320868108121712,-0.23665753931578207,-0.2274553659611424,-1.0802393153669143,-0.29774451095880383,-0.27117112556960554,0.08580174846677166,0.16956535640161077,-0.020616999043716513,-0.04095692080288577,-0.026070601134140253,-0.093641121288504,-0.10120877471617505,-0.16423288779854903,-0.41428212583650903
