,Pair,Model,Transformation,Shuffle,Poly,MSE,R2
1194,MNT,GradientBoostingRegressor,FunctionTransformer,False,True,4.216903646455736e-06,-0.13539014823736562
1195,MNT,GradientBoostingRegressor,FunctionTransformer,False,False,4.348820774019857e-06,-0.1709084857611458
1196,MNT,RandomForestRegressor,,True,True,1.4951945895062366e-05,0.0006286387080693956
1197,MNT,RandomForestRegressor,,True,False,1.560426705927931e-05,0.07365442785663956
1198,MNT,RandomForestRegressor,,False,True,4.3753103211171e-06,-0.17476769336389086
1199,MNT,RandomForestRegressor,,False,False,4.476215788277403e-06,-0.20186073916034286
1200,MNT,RandomForestRegressor,MinMaxScaler,True,True,0.005151821279530365,0.09896587344227348
1201,MNT,RandomForestRegressor,MinMaxScaler,True,False,0.006902662888115572,0.07711694159751692
1202,MNT,RandomForestRegressor,MinMaxScaler,False,True,0.0012854883624835458,-0.14806991659685398
1203,MNT,RandomForestRegressor,MinMaxScaler,False,False,0.0013245392595156837,-0.18294628063651142
1204,MNT,RandomForestRegressor,MaxAbsScaler,True,True,0.01791515598276142,-0.0037217324183815848
1205,MNT,RandomForestRegressor,MaxAbsScaler,True,False,0.01767774721701095,0.08937037579224894
1206,MNT,RandomForestRegressor,MaxAbsScaler,False,True,0.00509978982065581,-0.15460166400481423
1207,MNT,RandomForestRegressor,MaxAbsScaler,False,False,0.005280942599551772,-0.19561498167237978
1208,MNT,RandomForestRegressor,StandardScaler,True,True,0.9625752397723981,0.08507457663050144
1209,MNT,RandomForestRegressor,StandardScaler,True,False,0.920329695397464,-0.024450306977813696
1210,MNT,RandomForestRegressor,StandardScaler,False,True,0.22669883338711924,-0.1745357046008591
1211,MNT,RandomForestRegressor,StandardScaler,False,False,0.23668903115077106,-0.2262953179791758
1212,MNT,RandomForestRegressor,RobustScaler,True,True,5.653439916800962,-0.03506179557660971
1213,MNT,RandomForestRegressor,RobustScaler,True,False,4.521532732293107,0.17345489721758567
1214,MNT,RandomForestRegressor,RobustScaler,False,True,1.1941637771048095,-0.16922151819792464
1215,MNT,RandomForestRegressor,RobustScaler,False,False,1.2255506728070449,-0.19995284211520215
1216,MNT,RandomForestRegressor,Normalizer,True,True,0.6993019157088124,0.049215699658703094
1217,MNT,RandomForestRegressor,Normalizer,True,False,0.668787356321839,0.06152099083324747
1218,MNT,RandomForestRegressor,Normalizer,False,True,0.826394061302682,-0.04119942941429411
1219,MNT,RandomForestRegressor,Normalizer,False,False,0.8058515325670499,-0.015317262298341294
1220,MNT,RandomForestRegressor,QuantileTransformer,True,True,0.08235766817807516,0.06168925162974759
1221,MNT,RandomForestRegressor,QuantileTransformer,True,False,0.07924213091875139,0.00034260625588611315
1222,MNT,RandomForestRegressor,QuantileTransformer,False,True,0.06538917887288007,-0.06206092362364157
1223,MNT,RandomForestRegressor,QuantileTransformer,False,False,0.06671151667571301,-0.08353853402381861
1224,MNT,RandomForestRegressor,PowerTransformer,True,True,0.8495357303280876,0.020611028022856526
1225,MNT,RandomForestRegressor,PowerTransformer,True,False,1.0840187553386795,0.03798279795137027
1226,MNT,RandomForestRegressor,PowerTransformer,False,True,0.2284693617734978,-0.18929808206649956
1227,MNT,RandomForestRegressor,PowerTransformer,False,False,0.2321946746719014,-0.2086902117191458
1228,MNT,RandomForestRegressor,FunctionTransformer,True,True,1.3650914335545956e-05,0.1047465044729512
1229,MNT,RandomForestRegressor,FunctionTransformer,True,False,1.2493988395804266e-05,0.08967902417641227
1230,MNT,RandomForestRegressor,FunctionTransformer,False,True,4.385886984716505e-06,-0.18088846490836596
1231,MNT,RandomForestRegressor,FunctionTransformer,False,False,4.436003565067762e-06,-0.19438222155181895
1232,MNT,HistGradientBoostingRegressor,,True,True,1.6840764084257923e-05,0.0760657765117333
1233,MNT,HistGradientBoostingRegressor,,True,False,1.5205353665304739e-05,-0.061935551579683557
1234,MNT,HistGradientBoostingRegressor,,False,True,4.898567394090652e-06,-0.31526184338718233
1235,MNT,HistGradientBoostingRegressor,,False,False,4.855516754980461e-06,-0.30370277756247344
1236,MNT,HistGradientBoostingRegressor,MinMaxScaler,True,True,0.004549287837609927,0.11192903016060618
1237,MNT,HistGradientBoostingRegressor,MinMaxScaler,True,False,0.004289932625829642,-0.04992551145850088
1238,MNT,HistGradientBoostingRegressor,MinMaxScaler,False,True,0.0014715958241933518,-0.3142825283006525
1239,MNT,HistGradientBoostingRegressor,MinMaxScaler,False,False,0.0014597497279041013,-0.3037027773081793
1240,MNT,HistGradientBoostingRegressor,MaxAbsScaler,True,True,0.017975870057862876,0.09042749926035898
1241,MNT,HistGradientBoostingRegressor,MaxAbsScaler,True,False,0.017615146239402243,-0.181677629187474
1242,MNT,HistGradientBoostingRegressor,MaxAbsScaler,False,True,0.0058094139054702554,-0.3152618437294934
1243,MNT,HistGradientBoostingRegressor,MaxAbsScaler,False,False,0.005758358369473864,-0.3037027777892991
1244,MNT,HistGradientBoostingRegressor,StandardScaler,True,True,1.236404569019311,0.07262133639450896
1245,MNT,HistGradientBoostingRegressor,StandardScaler,True,False,0.8821158123497669,0.012563499322595484
1246,MNT,HistGradientBoostingRegressor,StandardScaler,False,True,0.2500328339418121,-0.29543009286558597
1247,MNT,HistGradientBoostingRegressor,StandardScaler,False,False,0.25162955675931237,-0.30370277751721986
1248,MNT,HistGradientBoostingRegressor,RobustScaler,True,True,4.878564728679199,0.08718429527469529
1249,MNT,HistGradientBoostingRegressor,RobustScaler,True,False,5.418432685274662,-0.09805983028660537
1250,MNT,HistGradientBoostingRegressor,RobustScaler,False,True,1.3433194874124077,-0.31526184314946026
1251,MNT,HistGradientBoostingRegressor,RobustScaler,False,False,1.3315138392870078,-0.3037027772247207
1252,MNT,HistGradientBoostingRegressor,Normalizer,True,True,0.7785135770190248,-0.04020680086328321
1253,MNT,HistGradientBoostingRegressor,Normalizer,True,False,0.7252996387561036,0.008326742835547463
1254,MNT,HistGradientBoostingRegressor,Normalizer,False,True,0.8654518337662467,-0.09040952458263507
1255,MNT,HistGradientBoostingRegressor,Normalizer,False,False,0.865183878555074,-0.09007191952707383
1256,MNT,HistGradientBoostingRegressor,QuantileTransformer,True,True,0.07198846551934744,0.09844949965464123
1257,MNT,HistGradientBoostingRegressor,QuantileTransformer,True,False,0.08136809424523767,-0.012130058800672527
1258,MNT,HistGradientBoostingRegressor,QuantileTransformer,False,True,0.07118182378753031,-0.15614593760183082
1259,MNT,HistGradientBoostingRegressor,QuantileTransformer,False,False,0.07123734084193281,-0.15704765398811849
1260,MNT,HistGradientBoostingRegressor,PowerTransformer,True,True,1.206295904050777,-0.013976849211190467
1261,MNT,HistGradientBoostingRegressor,PowerTransformer,True,False,1.0641485039561247,-0.038151767893802147
1262,MNT,HistGradientBoostingRegressor,PowerTransformer,False,True,0.2575513046099478,-0.34068423979756046
1263,MNT,HistGradientBoostingRegressor,PowerTransformer,False,False,0.26491239484185825,-0.37900242139868334
1264,MNT,HistGradientBoostingRegressor,FunctionTransformer,True,True,1.641279584851671e-05,0.03540977537335965
1265,MNT,HistGradientBoostingRegressor,FunctionTransformer,True,False,1.7396856075209193e-05,0.038872055566277264
1266,MNT,HistGradientBoostingRegressor,FunctionTransformer,False,True,4.742151750385342e-06,-0.2768118103337396
1267,MNT,HistGradientBoostingRegressor,FunctionTransformer,False,False,5.155260688044782e-06,-0.3880402986492253
1268,BDT,LinearRegression,,True,True,3.256087823629906e-05,-5.88858951893182
1269,BDT,LinearRegression,,True,False,8.66674993510737e-06,0.11728598394297074
1270,BDT,LinearRegression,,False,True,7.530616240351094e-05,-8.205745991674544
1271,BDT,LinearRegression,,False,False,8.020649754580322e-06,0.019521617192236218
1272,BDT,LinearRegression,MinMaxScaler,True,True,0.00254057497415386,-0.5794118102334846
1273,BDT,LinearRegression,MinMaxScaler,True,False,0.0011630224412414359,0.16475158070943818
1274,BDT,LinearRegression,MinMaxScaler,False,True,0.0110032456571135,-8.245024904084401
1275,BDT,LinearRegression,MinMaxScaler,False,False,0.0011669459649326557,0.019521617192235552
1276,BDT,LinearRegression,MaxAbsScaler,True,True,0.014998138419265356,-1.395647366763341
1277,BDT,LinearRegression,MaxAbsScaler,True,False,0.004674051460645241,0.09368104475035532
1278,BDT,LinearRegression,MaxAbsScaler,False,True,0.03148639843008226,-8.066437096483517
1279,BDT,LinearRegression,MaxAbsScaler,False,False,0.0034050567697802444,0.019521617192236995
1280,BDT,LinearRegression,StandardScaler,True,True,3.223313447215729,-3.3720590863615074
1281,BDT,LinearRegression,StandardScaler,True,False,1.170183899561551,0.022755620848316505
1282,BDT,LinearRegression,StandardScaler,False,True,8.874990755604781,-8.07866871933702
1283,BDT,LinearRegression,StandardScaler,False,False,0.9584815629360998,0.01952161719223644
1284,BDT,LinearRegression,RobustScaler,True,True,49.63989548624979,-2.6296820604114255
1285,BDT,LinearRegression,RobustScaler,True,False,18.44663029165743,-0.049403945318755804
1286,BDT,LinearRegression,RobustScaler,False,True,284.54736235421984,-8.248872953980724
1287,BDT,LinearRegression,RobustScaler,False,False,30.16503081634415,0.01952161719223544
1288,BDT,LinearRegression,Normalizer,True,True,3.375787943031459,-3.8027578742669856
1289,BDT,LinearRegression,Normalizer,True,False,0.642102491962385,0.027817816291258235
1290,BDT,LinearRegression,Normalizer,False,True,3.238257351570032,-3.285425112967925
1291,BDT,LinearRegression,Normalizer,False,False,0.7917740554569681,-0.04781308360394787
1292,BDT,LinearRegression,QuantileTransformer,True,True,0.10239927879838007,-0.18018706537873452
1293,BDT,LinearRegression,QuantileTransformer,True,False,0.07668761396488782,0.08734520223031139
1294,BDT,LinearRegression,QuantileTransformer,False,True,0.25175699668105145,-1.8389952931725584
1295,BDT,LinearRegression,QuantileTransformer,False,False,0.08456781677662319,0.04635169251372484
1296,BDT,LinearRegression,PowerTransformer,True,True,20.255668767267267,-6.8930226245342725
1297,BDT,LinearRegression,PowerTransformer,True,False,3.5283523847160025,0.12703194727941913
1298,BDT,LinearRegression,PowerTransformer,False,True,5.080546718506386,-3.950502707840638
1299,BDT,LinearRegression,PowerTransformer,False,False,0.9679635652615428,0.05681287538143054
1300,BDT,LinearRegression,FunctionTransformer,True,True,1.4190038889877897e-05,-1.611799428585507
1301,BDT,LinearRegression,FunctionTransformer,True,False,5.566142367846527e-06,0.06976661357534963
1302,BDT,LinearRegression,FunctionTransformer,False,True,0.00010113012100992009,-11.365443140397128
1303,BDT,LinearRegression,FunctionTransformer,False,False,7.972618736495486e-06,0.025167154140661063
1304,BDT,Ridge,,True,True,8.476747558809861e-06,0.011327652938570854
1305,BDT,Ridge,,True,False,8.292293983232761e-06,0.010994632763831835
1306,BDT,Ridge,,False,True,8.135906389349208e-06,0.00543215532519381
1307,BDT,Ridge,,False,False,8.136773525525567e-06,0.005326152906202197
1308,BDT,Ridge,MinMaxScaler,True,True,0.001278094632170259,-0.8337090774539253
1309,BDT,Ridge,MinMaxScaler,True,False,0.0011404984214874268,0.10748426632611707
1310,BDT,Ridge,MinMaxScaler,False,True,0.0012019010481832755,-0.009847954772869594
1311,BDT,Ridge,MinMaxScaler,False,False,0.0011020075445314294,0.07408345581238063
1312,BDT,Ridge,MaxAbsScaler,True,True,0.0027725124911038863,-0.22003622588953764
1313,BDT,Ridge,MaxAbsScaler,True,False,0.011355835846942927,0.11632970092456829
1314,BDT,Ridge,MaxAbsScaler,False,True,0.003663583052519831,-0.05492044023935527
1315,BDT,Ridge,MaxAbsScaler,False,False,0.00325887102751741,0.06161547049755689
1316,BDT,Ridge,StandardScaler,True,True,2.506698875939999,-0.7500744860350839
1317,BDT,Ridge,StandardScaler,True,False,0.930457237127413,0.11248941889713215
1318,BDT,Ridge,StandardScaler,False,True,2.347532613053586,-1.4014076733875722
1319,BDT,Ridge,StandardScaler,False,False,0.9413436295853167,0.03705286017720277
1320,BDT,Ridge,RobustScaler,True,True,49.83737766803084,-1.2165226413532366
1321,BDT,Ridge,RobustScaler,True,False,17.26689081519203,0.0425263365063826
1322,BDT,Ridge,RobustScaler,False,True,113.99009912882283,-2.7051123445021665
1323,BDT,Ridge,RobustScaler,False,False,29.766784624934754,0.03246613510404439
1324,BDT,Ridge,Normalizer,True,True,0.695885829851318,0.007423970030745242
1325,BDT,Ridge,Normalizer,True,False,0.6014010467516949,0.07933366580096501
1326,BDT,Ridge,Normalizer,False,True,0.7651728070166964,-0.012609686923023666
1327,BDT,Ridge,Normalizer,False,False,0.7444046051321472,0.014874408454412458
1328,BDT,Ridge,QuantileTransformer,True,True,0.08787301348763986,-0.10732560579188455
1329,BDT,Ridge,QuantileTransformer,True,False,0.07168976529422671,0.11519513017594962
1330,BDT,Ridge,QuantileTransformer,False,True,0.1522032727372506,-0.7163549796152933
1331,BDT,Ridge,QuantileTransformer,False,False,0.08425372058368398,0.04989366999643019
1332,BDT,Ridge,PowerTransformer,True,True,44.207031042163266,-27.96969319175384
1333,BDT,Ridge,PowerTransformer,True,False,0.6351664267953985,-0.06665920446352214
1334,BDT,Ridge,PowerTransformer,False,True,3.251917943296749,-2.1686803558611705
1335,BDT,Ridge,PowerTransformer,False,False,0.9689447144133849,0.05585684017457049
1336,BDT,Ridge,FunctionTransformer,True,True,5.593266660174991e-06,0.0058821763515348735
1337,BDT,Ridge,FunctionTransformer,True,False,5.574465811534832e-06,0.009332346536821245
1338,BDT,Ridge,FunctionTransformer,False,True,8.134003879608476e-06,0.00543417260222534
1339,BDT,Ridge,FunctionTransformer,False,False,8.134890929947532e-06,0.005325710648252269
1340,BDT,RidgeCV,,True,True,6.374682327982782e-06,0.05632016590163591
1341,BDT,RidgeCV,,True,False,9.237358113846311e-06,0.03608774016878602
1342,BDT,RidgeCV,,False,True,7.817183752813248e-06,0.04439416773030447
1343,BDT,RidgeCV,,False,False,7.826652105128911e-06,0.04323671602123125
1344,BDT,RidgeCV,MinMaxScaler,True,True,0.0019678514321783322,0.06031529453291895
1345,BDT,RidgeCV,MinMaxScaler,True,False,0.0007761517429190934,0.011447940552635871
1346,BDT,RidgeCV,MinMaxScaler,False,True,0.0011211302868503734,0.058016357568624444
1347,BDT,RidgeCV,MinMaxScaler,False,False,0.0011020075445314268,0.07408345581238285
1348,BDT,RidgeCV,MaxAbsScaler,True,True,0.004684602838505061,-0.6572326785072491
1349,BDT,RidgeCV,MaxAbsScaler,True,False,0.003748483810343181,0.11030928960246011
1350,BDT,RidgeCV,MaxAbsScaler,False,True,0.00325026380467083,0.0640939008168333
1351,BDT,RidgeCV,MaxAbsScaler,False,False,0.003223743073838347,0.07173048517815395
1352,BDT,RidgeCV,StandardScaler,True,True,3.578856753012204,-0.5011474540398833
1353,BDT,RidgeCV,StandardScaler,True,False,0.5903656234273668,0.12199230690659246
1354,BDT,RidgeCV,StandardScaler,False,True,1.8518543949348147,-0.8943538118554151
1355,BDT,RidgeCV,StandardScaler,False,False,0.9342581776836886,0.04430092074572278
1356,BDT,RidgeCV,RobustScaler,True,True,56.801260122248365,-0.5095246937770939
1357,BDT,RidgeCV,RobustScaler,True,False,18.150435232451,-0.13791899691699983
1358,BDT,RidgeCV,RobustScaler,False,True,95.20149453049902,-2.094411140053283
1359,BDT,RidgeCV,RobustScaler,False,False,29.516958183813134,0.04058644588591909
1360,BDT,RidgeCV,Normalizer,True,True,0.6914918965001318,0.020932933265738307
1361,BDT,RidgeCV,Normalizer,True,False,0.6855729044139351,0.031161069173062828
1362,BDT,RidgeCV,Normalizer,False,True,0.7595286790764672,-0.005140395575893519
1363,BDT,RidgeCV,Normalizer,False,False,0.7444046051321321,0.014874408454432553
1364,BDT,RidgeCV,QuantileTransformer,True,True,0.08162780878510437,-0.013429101632147944
1365,BDT,RidgeCV,QuantileTransformer,True,False,0.0733426847464289,0.12470936006031341
1366,BDT,RidgeCV,QuantileTransformer,False,True,0.10906207177963304,-0.22986337034473348
1367,BDT,RidgeCV,QuantileTransformer,False,False,0.08321102555239857,0.06165185874613144
1368,BDT,RidgeCV,PowerTransformer,True,True,6.214191863519853,-9.973448938149437
1369,BDT,RidgeCV,PowerTransformer,True,False,1.4359663650555885,0.00017993826880546848
1370,BDT,RidgeCV,PowerTransformer,False,True,2.0059657616465456,-0.9546201393432481
1371,BDT,RidgeCV,PowerTransformer,False,False,0.9748696584090503,0.050083553770667755
1372,BDT,RidgeCV,FunctionTransformer,True,True,7.835542723982907e-06,0.031336609259780546
1373,BDT,RidgeCV,FunctionTransformer,True,False,5.674454207055925e-06,0.03578549506905215
1374,BDT,RidgeCV,FunctionTransformer,False,True,7.817055424422172e-06,0.044188285243487724
1375,BDT,RidgeCV,FunctionTransformer,False,False,7.827080059005337e-06,0.04296254707860192
1376,BDT,Lasso,,True,True,9.653578392864484e-06,-9.583117786737816e-05
1377,BDT,Lasso,,True,False,4.559786695626638e-06,-0.010067891449416777
1378,BDT,Lasso,,False,True,8.181927416804531e-06,-0.0001936510564872762
1379,BDT,Lasso,,False,False,8.181927416804531e-06,-0.0001936510564872762
1380,BDT,Lasso,MinMaxScaler,True,True,0.002443106943119752,-0.001065731424373828
1381,BDT,Lasso,MinMaxScaler,True,False,0.0014172123514777301,-0.0016847588091946086
1382,BDT,Lasso,MinMaxScaler,False,True,0.0011904106869844852,-0.00019365105648705416
1383,BDT,Lasso,MinMaxScaler,False,False,0.0011904106869844852,-0.00019365105648705416
1384,BDT,Lasso,MaxAbsScaler,True,True,0.003119734828926302,-0.0057392977071288875
1385,BDT,Lasso,MaxAbsScaler,True,False,0.0023800032939980792,-0.0002949449096252277
1386,BDT,Lasso,MaxAbsScaler,False,True,0.0034735249877394306,-0.0001936510564872762
1387,BDT,Lasso,MaxAbsScaler,False,False,0.0034735249877394306,-0.0001936510564872762
1388,BDT,Lasso,StandardScaler,True,True,1.2884417783658273,-0.001042023425605887
1389,BDT,Lasso,StandardScaler,True,False,0.7262226331529571,-0.0031160206396474432
1390,BDT,Lasso,StandardScaler,False,True,0.9777545234175202,-0.00019365105648705416
1391,BDT,Lasso,StandardScaler,False,False,0.9777545234175202,-0.00019365105648705416
1392,BDT,Lasso,RobustScaler,True,True,41.1128724703095,-0.7787323013525125
1393,BDT,Lasso,RobustScaler,True,False,31.092379701263056,0.06896087896351011
1394,BDT,Lasso,RobustScaler,False,True,43.169184936492364,-0.4031629170664677
1395,BDT,Lasso,RobustScaler,False,False,27.914752546049467,0.09266423099425847
1396,BDT,Lasso,Normalizer,True,True,0.6979530659768883,-0.003715718686945868
1397,BDT,Lasso,Normalizer,True,False,0.6733648741306303,-0.0024046763436096352
1398,BDT,Lasso,Normalizer,False,True,0.7627619244222584,-0.009419187931455575
1399,BDT,Lasso,Normalizer,False,False,0.7627619244222584,-0.009419187931455575
1400,BDT,Lasso,QuantileTransformer,True,True,0.07510141489200708,-0.0021050766946044686
1401,BDT,Lasso,QuantileTransformer,True,False,0.0823342579057171,-0.001648167378366816
1402,BDT,Lasso,QuantileTransformer,False,True,0.08892573201212987,-0.002791334312745253
1403,BDT,Lasso,QuantileTransformer,False,False,0.08892573201212987,-0.002791334312745253
1404,BDT,Lasso,PowerTransformer,True,True,0.6084746856992619,-0.000613625323452105
1405,BDT,Lasso,PowerTransformer,True,False,3.132867860007319,-0.004932675859957936
1406,BDT,Lasso,PowerTransformer,False,True,1.0264651697258023,-0.00019129510644178005
1407,BDT,Lasso,PowerTransformer,False,False,1.0264651697258023,-0.00019129510644178005
1408,BDT,Lasso,FunctionTransformer,True,True,8.544934797730622e-06,-0.00010651799577976462
1409,BDT,Lasso,FunctionTransformer,True,False,7.454388234669798e-06,-0.002207611865971515
1410,BDT,Lasso,FunctionTransformer,False,True,8.180024859819066e-06,-0.00019293244201334936
1411,BDT,Lasso,FunctionTransformer,False,False,8.180024859819066e-06,-0.00019293244201334936
1412,BDT,LassoCV,,True,True,5.183115934691098e-06,-0.030828839760228544
1413,BDT,LassoCV,,True,False,8.308071787112336e-06,0.14429789404594418
1414,BDT,LassoCV,,False,True,7.5287941901720656e-06,0.07964813600582854
1415,BDT,LassoCV,,False,False,7.520798851190979e-06,0.08062552029189574
1416,BDT,LassoCV,MinMaxScaler,True,True,0.0009169239917810965,0.015074563868927249
1417,BDT,LassoCV,MinMaxScaler,True,False,0.001031328093439427,0.12877424982480834
1418,BDT,LassoCV,MinMaxScaler,False,True,0.001150523153107422,0.033320209812152224
1419,BDT,LassoCV,MinMaxScaler,False,False,0.001138441613691546,0.0434712267266244
1420,BDT,LassoCV,MaxAbsScaler,True,True,0.0026809267731841423,0.03788075438254468
1421,BDT,LassoCV,MaxAbsScaler,True,False,0.004576752268726411,0.13376544230119647
1422,BDT,LassoCV,MaxAbsScaler,False,True,0.0033763258119352637,0.027794631414605697
1423,BDT,LassoCV,MaxAbsScaler,False,False,0.0033321422917234446,0.04051717596320481
1424,BDT,LassoCV,StandardScaler,True,True,1.4740702145657236,0.06106858031877338
1425,BDT,LassoCV,StandardScaler,True,False,0.6909997020658761,-0.12867101692020255
1426,BDT,LassoCV,StandardScaler,False,True,0.9777545234175202,-0.00019365105648705416
1427,BDT,LassoCV,StandardScaler,False,False,0.9456654477449566,0.032631857787785434
1428,BDT,LassoCV,RobustScaler,True,True,23.628095260477775,-0.00020857412321739766
1429,BDT,LassoCV,RobustScaler,True,False,40.9516843142086,-0.0029793272315830066
1430,BDT,LassoCV,RobustScaler,False,True,31.734168607223726,-0.031481336955935246
1431,BDT,LassoCV,RobustScaler,False,False,28.874364040059472,0.06147320282992186
1432,BDT,LassoCV,Normalizer,True,True,0.6640094446665202,0.009482166598168806
1433,BDT,LassoCV,Normalizer,True,False,0.6615168635616728,0.040064965433607935
1434,BDT,LassoCV,Normalizer,False,True,0.7584968387117941,-0.003774885015344731
1435,BDT,LassoCV,Normalizer,False,False,0.7422848931926919,0.0176795798140007
1436,BDT,LassoCV,QuantileTransformer,True,True,0.0734217492129147,0.08906929072048686
1437,BDT,LassoCV,QuantileTransformer,True,False,0.07438006912328003,0.0832126764728841
1438,BDT,LassoCV,QuantileTransformer,False,True,0.08374487499995863,0.05563178347963993
1439,BDT,LassoCV,QuantileTransformer,False,False,0.08315605405684734,0.062271757375309544
1440,BDT,LassoCV,PowerTransformer,True,True,1.050576786504887,0.0777433617297908
1441,BDT,LassoCV,PowerTransformer,True,False,1.969003169332197,0.018468169722421157
1442,BDT,LassoCV,PowerTransformer,False,True,1.079139997508134,-0.05151783376843344
1443,BDT,LassoCV,PowerTransformer,False,False,0.9930337439113318,0.03238440455569325
1444,BDT,LassoCV,FunctionTransformer,True,True,6.436822384081512e-06,0.09260589413455944
1445,BDT,LassoCV,FunctionTransformer,True,False,6.259457873721012e-06,0.0385612674046939
1446,BDT,LassoCV,FunctionTransformer,False,True,7.531496127535744e-06,0.07910436379257346
1447,BDT,LassoCV,FunctionTransformer,False,False,7.522449246560347e-06,0.08021054947871764
1448,BDT,LassoLarsCV,,True,True,7.4350151680462225e-06,-0.0008633765261338855
1449,BDT,LassoLarsCV,,True,False,6.515060596111429e-06,0.011030855977226417
1450,BDT,LassoLarsCV,,False,True,8.181927416804531e-06,-0.0001936510564872762
1451,BDT,LassoLarsCV,,False,False,7.924709791306441e-06,0.031249726873586403
1452,BDT,LassoLarsCV,MinMaxScaler,True,True,0.001724231297573,0.008501170247127376
1453,BDT,LassoLarsCV,MinMaxScaler,True,False,0.0016721163826043596,-0.026941348602757875
1454,BDT,LassoLarsCV,MinMaxScaler,False,True,0.0011904106869844852,-0.00019365105648705416
1455,BDT,LassoLarsCV,MinMaxScaler,False,False,0.0011529874009205178,0.03124972687358607
1456,BDT,LassoLarsCV,MaxAbsScaler,True,True,0.003971980231752176,0.05910406602533491
1457,BDT,LassoLarsCV,MaxAbsScaler,True,False,0.0036574111801928664,-0.01997998896195452
1458,BDT,LassoLarsCV,MaxAbsScaler,False,True,0.0034735249877394306,-0.0001936510564872762
1459,BDT,LassoLarsCV,MaxAbsScaler,False,False,0.00336432677514962,0.031249726873586292
1460,BDT,LassoLarsCV,StandardScaler,True,True,0.6424482784307275,-0.00031069613044154565
1461,BDT,LassoLarsCV,StandardScaler,True,False,0.4814190600253511,0.029255231437151807
1462,BDT,LassoLarsCV,StandardScaler,False,True,0.9777545234175202,-0.00019365105648705416
1463,BDT,LassoLarsCV,StandardScaler,False,False,0.9470165708518528,0.031249726873586403
1464,BDT,LassoLarsCV,RobustScaler,True,True,24.931724616907662,-0.008114340914513019
1465,BDT,LassoLarsCV,RobustScaler,True,False,18.833740507713777,0.06961016851409063
1466,BDT,LassoLarsCV,RobustScaler,False,True,30.77158337752571,-0.00019365105648705416
1467,BDT,LassoLarsCV,RobustScaler,False,False,29.804208185107434,0.031249726873586403
1468,BDT,LassoLarsCV,Normalizer,True,True,0.7007743805015048,-0.0035833997128891237
1469,BDT,LassoLarsCV,Normalizer,True,False,0.6814188069033109,0.04527577408465733
1470,BDT,LassoLarsCV,Normalizer,False,True,0.754855374625232,0.0010441333486398419
1471,BDT,LassoLarsCV,Normalizer,False,False,0.74563691094607,0.013243607159611037
1472,BDT,LassoLarsCV,QuantileTransformer,True,True,0.07439313559954665,0.10121352504538594
1473,BDT,LassoLarsCV,QuantileTransformer,True,False,0.07022042441555214,0.11081153158323154
1474,BDT,LassoLarsCV,QuantileTransformer,False,True,0.08391074076146933,0.05376136032383816
1475,BDT,LassoLarsCV,QuantileTransformer,False,False,0.08314418850065255,0.06240556203071923
1476,BDT,LassoLarsCV,PowerTransformer,True,True,0.631182782669437,0.020356504025247912
1477,BDT,LassoLarsCV,PowerTransformer,True,False,1.0467615457309984,0.033842814582580205
1478,BDT,LassoLarsCV,PowerTransformer,False,True,1.0659591350503947,-0.038674354728859495
1479,BDT,LassoLarsCV,PowerTransformer,False,False,0.9923380692492102,0.03306227240917925
1480,BDT,LassoLarsCV,FunctionTransformer,True,True,7.052394000242138e-06,-0.10510252220541605
1481,BDT,LassoLarsCV,FunctionTransformer,True,False,1.2681210913906084e-05,0.06734228983264323
1482,BDT,LassoLarsCV,FunctionTransformer,False,True,8.180024859819066e-06,-0.00019293244201334936
1483,BDT,LassoLarsCV,FunctionTransformer,False,False,7.932004480619585e-06,0.030133164926643752
1484,BDT,LassoLarsIC,,True,True,1.3881128881912468e-05,-1.67560612933298
1485,BDT,LassoLarsIC,,True,False,7.272871255290578e-06,0.10718150220665013
1486,BDT,LassoLarsIC,,False,True,1.4159907104649534e-05,-0.7309673459742523
1487,BDT,LassoLarsIC,,False,False,7.78836574598864e-06,0.04791700360915552
1488,BDT,LassoLarsIC,MinMaxScaler,True,True,0.0012694296796045353,-0.06872432364180847
1489,BDT,LassoLarsIC,MinMaxScaler,True,False,0.002162152225371583,-0.009680672747403252
1490,BDT,LassoLarsIC,MinMaxScaler,False,True,0.0020601630747130255,-0.7309673459743011
1491,BDT,LassoLarsIC,MinMaxScaler,False,False,0.0011302726845974999,0.050334833635675924
1492,BDT,LassoLarsIC,MaxAbsScaler,True,True,0.002540627260882512,-0.2827623272628077
1493,BDT,LassoLarsIC,MaxAbsScaler,True,False,0.0037294808284437674,0.1560531332858085
1494,BDT,LassoLarsIC,MaxAbsScaler,False,True,0.0060113942163615465,-0.7309673459742343
1495,BDT,LassoLarsIC,MaxAbsScaler,False,False,0.003298047015063409,0.05033483363567082
1496,BDT,LassoLarsIC,StandardScaler,True,True,0.8406844042369098,-0.25743458719989687
1497,BDT,LassoLarsIC,StandardScaler,True,False,1.0902594424725778,0.0055570116851879625
1498,BDT,LassoLarsIC,StandardScaler,False,True,1.692133468980432,-0.7309673459743262
1499,BDT,LassoLarsIC,StandardScaler,False,False,0.9283596343207847,0.050334833635674814
1500,BDT,LassoLarsIC,RobustScaler,True,True,27.840038603168452,-0.4188555885130951
1501,BDT,LassoLarsIC,RobustScaler,True,False,23.11948700932756,-0.0026110899334395032
