Date,Average,Max,Min,Standard Deviation,Variance,Positive Multiplied,Count
2017-12-29 00:00:00,0.14000742633333332,0.38638097,0.015477751,0.0,0.0,,3
2017-12-29 00:00:00,0.45020182933333336,0.94606096,0.018163558,0.0,0.0,,3
2017-12-29 00:00:00,0.32873547399999997,0.94606096,0.018163558,0.0,0.0,,3
2017-12-29 00:00:00,0.3293441346666666,0.94606096,0.01998954,0.0,0.0,,3
2017-12-29 00:00:00,0.142784138,0.38638097,0.01998954,0.0,0.0,,3
2017-12-29 00:00:00,0.18558681666666668,0.38638097,0.01998954,0.0,0.0,,3
2017-12-29 00:00:00,0.35740467,0.5354431,0.15038994,0.0,0.0,,3
2017-12-29 00:00:00,0.3510089333333333,0.5354431,0.15038994,0.0,0.0,,3
2017-12-29 00:00:00,0.3063507143333333,0.5354431,0.016415283,0.0,0.0,,3
2017-12-29 00:00:00,0.132376444,0.36719376,0.013520289,0.0,0.0,,3
2017-12-29 00:00:00,0.10329552400000001,0.279951,0.013520289,0.0,0.0,,3
2017-12-29 00:00:00,0.22661741966666668,0.38638097,0.013520289,0.0,0.0,,3
2017-12-29 00:00:00,0.24124188666666666,0.38638097,0.05739369,0.0,0.0,,3
2017-12-29 00:00:00,0.24124188666666666,0.38638097,0.05739369,0.0,0.0,,3
2017-12-29 00:00:00,0.12402260133333333,0.279951,0.034723114,0.0,0.0,,3
2017-12-29 00:00:00,0.19820837133333336,0.279951,0.034723114,0.0,0.0,,3
2017-12-29 00:00:00,0.23368502800000002,0.38638097,0.034723114,0.0,0.0,,3
2017-12-29 00:00:00,0.23891102666666666,0.38638097,0.05040111,0.0,0.0,,3
2017-12-29 00:00:00,0.14928656399999998,0.38638097,0.011077612,0.0,0.0,,3
2017-12-29 00:00:00,0.026477910333333337,0.05040111,0.011077612,0.0,0.0,,3
2017-12-29 00:00:00,0.012386717,0.017955009,0.00812753,0.0,0.0,,3
2017-12-28 00:00:00,0.017955009,0.017955009,0.017955009,0.0,0.0,0.017955009,1
2017-12-28 00:00:00,0.00812753,0.00812753,0.00812753,0.0,0.0,0.00812753,1
2017-12-28 00:00:00,0.15038994,0.15038994,0.15038994,0.0,0.0,0.15038994,1
2017-12-28 00:00:00,0.022626245,0.022626245,0.022626245,0.0,0.0,0.022626245,1
2017-12-28 00:00:00,0.015458052,0.015458052,0.015458052,0.0,0.0,0.015458052,1
2017-12-28 00:00:00,0.6255644,0.6255644,0.6255644,0.0,0.0,0.6255644,1
2017-12-28 00:00:00,0.018778212,0.018778212,0.018778212,0.0,0.0,0.018778212,1
2017-12-28 00:00:00,0.87826276,0.87826276,0.87826276,0.0,0.0,0.87826276,1
2017-12-28 00:00:00,0.305487,0.305487,0.305487,0.0,0.0,0.305487,1
2017-12-28 00:00:00,0.023972575,0.023972575,0.023972575,0.0,0.0,0.023972575,1
2017-12-28 00:00:00,0.027240999,0.027240999,0.027240999,0.0,0.0,0.027240999,1
2017-12-28 00:00:00,0.010555215,0.010555215,0.010555215,0.0,0.0,0.010555215,1
2017-12-28 00:00:00,0.03570656,0.03570656,0.03570656,0.0,0.0,0.03570656,1
2017-12-28 00:00:00,0.1539549,0.1539549,0.1539549,0.0,0.0,0.1539549,1
2017-12-28 00:00:00,0.12295963,0.12295963,0.12295963,0.0,0.0,0.12295963,1
2017-12-28 00:00:00,0.04251881,0.04251881,0.04251881,0.0,0.0,0.04251881,1
2017-12-28 00:00:00,0.9679822,0.9679822,0.9679822,0.0,0.0,0.9679822,1
2017-12-28 00:00:00,0.14523967,0.14523967,0.14523967,0.0,0.0,0.14523967,1
2017-12-28 00:00:00,0.530211,0.530211,0.530211,0.0,0.0,0.530211,1
2017-12-28 00:00:00,0.04807504,0.04807504,0.04807504,0.0,0.0,0.04807504,1
2017-12-28 00:00:00,0.5485065,0.5485065,0.5485065,0.0,0.0,0.5485065,1
2017-12-28 00:00:00,0.17306489,0.17306489,0.17306489,0.0,0.0,0.17306489,1
2017-12-28 00:00:00,0.27971616,0.27971616,0.27971616,0.0,0.0,0.27971616,1
2017-12-28 00:00:00,0.38638097,0.38638097,0.38638097,0.0,0.0,0.38638097,1
2017-12-28 00:00:00,0.22120127,0.22120127,0.22120127,0.0,0.0,0.22120127,1
2017-12-28 00:00:00,0.113718174,0.113718174,0.113718174,0.0,0.0,0.113718174,1
2017-12-28 00:00:00,0.17817104,0.17817104,0.17817104,0.0,0.0,0.17817104,1
2017-12-28 00:00:00,0.38638097,0.38638097,0.38638097,0.0,0.0,0.38638097,1
2017-12-28 00:00:00,0.0047108913,0.0047108913,0.0047108913,0.0,0.0,0.0047108913,1
2017-12-28 00:00:00,0.013311894,0.013311894,0.013311894,0.0,0.0,0.013311894,1
2017-12-28 00:00:00,0.7178965,0.7178965,0.7178965,0.0,0.0,0.7178965,1
2017-12-28 00:00:00,0.014144671,0.014144671,0.014144671,0.0,0.0,0.014144671,1
2017-12-28 00:00:00,0.0121388305,0.0121388305,0.0121388305,0.0,0.0,0.0121388305,1
2017-12-28 00:00:00,0.019450495,0.019450495,0.019450495,0.0,0.0,0.019450495,1
2017-12-28 00:00:00,0.026878959,0.026878959,0.026878959,0.0,0.0,0.026878959,1
2017-12-28 00:00:00,0.006963963,0.006963963,0.006963963,0.0,0.0,0.006963963,1
2017-12-28 00:00:00,0.00735793,0.00735793,0.00735793,0.0,0.0,0.00735793,1
2017-12-28 00:00:00,0.0068875956,0.0068875956,0.0068875956,0.0,0.0,0.0068875956,1
2017-12-28 00:00:00,0.006009153,0.006009153,0.006009153,0.0,0.0,0.006009153,1
2017-12-28 00:00:00,0.009488029,0.009488029,0.009488029,0.0,0.0,0.009488029,1
2017-12-28 00:00:00,0.11918019,0.11918019,0.11918019,0.0,0.0,0.11918019,1
2017-12-28 00:00:00,0.9921876,0.9921876,0.9921876,0.0,0.0,0.9921876,1
2017-12-28 00:00:00,0.4271384,0.4271384,0.4271384,0.0,0.0,0.4271384,1
2017-12-28 00:00:00,0.38638097,0.38638097,0.38638097,0.0,0.0,0.38638097,1
2017-12-28 00:00:00,0.011584579,0.011584579,0.011584579,0.0,0.0,0.011584579,1
2017-12-28 00:00:00,0.009488025,0.009488025,0.009488025,0.0,0.0,0.009488025,1
2017-12-28 00:00:00,0.11918019,0.11918019,0.11918019,0.0,0.0,0.11918019,1
2017-12-28 00:00:00,0.006676507,0.006676507,0.006676507,0.0,0.0,0.006676507,1
