,accuracy,args,target_market,feature_used
0,0.60727969348659,"{'alpha': 0.01, 'fit_intercept': True, 'normalize': False, 'tol': 0.001, 'solver': 'auto'}",BDT,VND
0,0.60727969348659,"{'alpha': 0.01, 'fit_intercept': True, 'normalize': False, 'tol': 0.011, 'solver': 'sag'}",BDT,VND
0,0.60727969348659,"{'alpha': 0.01, 'fit_intercept': True, 'normalize': False, 'tol': 0.016, 'solver': 'auto'}",BDT,VND
0,0.60727969348659,"{'alpha': 0.01, 'fit_intercept': True, 'normalize': False, 'tol': 0.006, 'solver': 'sag'}",BDT,VND
0,0.60727969348659,"{'alpha': 0.01, 'fit_intercept': True, 'normalize': False, 'tol': 0.031, 'solver': 'auto'}",BDT,VND
0,0.60727969348659,"{'alpha': 0.01, 'fit_intercept': True, 'normalize': False, 'tol': 0.031, 'solver': 'sag'}",BDT,VND
0,0.6053639846743295,"{'alpha': 0.01, 'fit_intercept': True, 'normalize': False, 'tol': 0.051000000000000004, 'solver': 'sag'}",BDT,VND
0,0.60727969348659,"{'alpha': 0.01, 'fit_intercept': True, 'normalize': False, 'tol': 0.021, 'solver': 'auto'}",BDT,VND
0,0.6053639846743295,"{'alpha': 0.01, 'fit_intercept': True, 'normalize': False, 'tol': 0.026000000000000002, 'solver': 'sag'}",BDT,VND
0,0.60727969348659,"{'alpha': 0.01, 'fit_intercept': True, 'normalize': False, 'tol': 0.021, 'solver': 'sag'}",BDT,VND
0,0.60727969348659,"{'alpha': 0.01, 'fit_intercept': True, 'normalize': False, 'tol': 0.036000000000000004, 'solver': 'auto'}",BDT,VND
0,0.60727969348659,"{'alpha': 0.01, 'fit_intercept': True, 'normalize': False, 'tol': 0.026000000000000002, 'solver': 'auto'}",BDT,VND
0,0.6053639846743295,"{'alpha': 0.01, 'fit_intercept': True, 'normalize': False, 'tol': 0.046, 'solver': 'sag'}",BDT,VND
0,0.6053639846743295,"{'alpha': 0.01, 'fit_intercept': True, 'normalize': False, 'tol': 0.036000000000000004, 'solver': 'sag'}",BDT,VND
0,0.6053639846743295,"{'alpha': 0.01, 'fit_intercept': True, 'normalize': False, 'tol': 0.041, 'solver': 'sag'}",BDT,VND
0,0.60727969348659,"{'alpha': 0.01, 'fit_intercept': True, 'normalize': False, 'tol': 0.051000000000000004, 'solver': 'auto'}",BDT,VND
0,0.60727969348659,"{'alpha': 0.01, 'fit_intercept': True, 'normalize': False, 'tol': 0.041, 'solver': 'auto'}",BDT,VND
